Q_var_7,Q_var_9,Q_var_10,Q_var_11,V_pu_7,V_pu_9,V_pu_10,V_pu_11,V3_out_7,V3_out_9,V3_out_10,V3_out_11,t_s
-14377.7685546875,-5353.4453125,-1837.4158935546875,-8115.76953125,1.0488659143447876,1.0480091571807861,1.0486998558044434,1.0488460063934326,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.27
-14776.4931640625,-5753.7783203125,-2255.3134765625,-8510.5615234375,1.0487287044525146,1.0478777885437012,1.0485626459121704,1.0487192869186401,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.2800000000000002
-14747.953125,-5726.23486328125,-2227.622314453125,-8482.0654296875,1.0487233400344849,1.0478745698928833,1.0485570430755615,1.048717737197876,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.29
-14737.4794921875,-5720.33447265625,-2219.790771484375,-8476.828125,1.0487200021743774,1.047871708869934,1.048553705215454,1.0487151145935059,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.3000000000000003
-14734.2373046875,-5719.59228515625,-2219.193359375,-8475.4052734375,1.0487173795700073,1.047869324684143,1.0485509634017944,1.048713207244873,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.31
-14730.4228515625,-5718.4541015625,-2218.0048828125,-8473.822265625,1.0487161874771118,1.0478683710098267,1.0485496520996094,1.0487123727798462,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.32
-14727.3369140625,-5717.9384765625,-2217.5390625,-8472.818359375,1.048715591430664,1.047867774963379,1.0485490560531616,1.048711895942688,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.33
-14724.486328125,-5717.63525390625,-2217.28857421875,-8472.048828125,1.048715353012085,1.0478675365447998,1.048548698425293,1.0487116575241089,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.34
-14721.7138671875,-5717.41162109375,-2217.092041015625,-8471.3740234375,1.048715353012085,1.0478674173355103,1.0485484600067139,1.0487116575241089,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.35
-14718.9140625,-5717.16552734375,-2216.847412109375,-8470.697265625,1.048715353012085,1.0478672981262207,1.0485483407974243,1.0487115383148193,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.36
-14716.046875,-5716.84619140625,-2216.50537109375,-8469.9541015625,1.048715353012085,1.0478672981262207,1.0485483407974243,1.0487115383148193,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.37
-14713.1083984375,-5716.439453125,-2216.067138671875,-8469.126953125,1.0487154722213745,1.0478672981262207,1.0485483407974243,1.0487115383148193,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.38
-14710.1181640625,-5715.95849609375,-2215.552734375,-8468.2236328125,1.048715591430664,1.0478672981262207,1.0485483407974243,1.0487115383148193,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.39
-14707.1103515625,-5715.42138671875,-2214.99609375,-8467.2578125,1.048715591430664,1.0478672981262207,1.0485483407974243,1.0487116575241089,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.4
-14704.1171875,-5714.8564453125,-2214.426025390625,-8466.2587890625,1.0487157106399536,1.0478672981262207,1.0485483407974243,1.0487116575241089,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.41
-14701.15625,-5714.2880859375,-2213.868896484375,-8465.2451171875,1.0487158298492432,1.0478672981262207,1.0485483407974243,1.0487116575241089,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.42
-14698.25,-5713.728515625,-2213.337158203125,-8464.2392578125,1.0487159490585327,1.0478672981262207,1.0485483407974243,1.0487116575241089,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.43
-14695.400390625,-5713.19140625,-2212.837158203125,-8463.2509765625,1.0487160682678223,1.0478672981262207,1.0485483407974243,1.0487117767333984,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.44
-14692.6083984375,-5712.6767578125,-2212.37109375,-8462.28515625,1.0487161874771118,1.0478674173355103,1.0485484600067139,1.0487117767333984,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.45
-14689.8662109375,-5712.1787109375,-2211.93310546875,-8461.3388671875,1.0487163066864014,1.0478674173355103,1.0485484600067139,1.0487117767333984,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.46
-14687.16796875,-5711.70166015625,-2211.516845703125,-8460.41015625,1.048716425895691,1.0478674173355103,1.0485484600067139,1.048711895942688,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.47
-14684.5078125,-5711.23583984375,-2211.111572265625,-8459.5029296875,1.0487165451049805,1.0478674173355103,1.0485484600067139,1.048711895942688,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.48
-14681.8818359375,-5710.77685546875,-2210.71630859375,-8458.6015625,1.04871666431427,1.0478674173355103,1.0485484600067139,1.048711895942688,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.49
-14679.283203125,-5710.32421875,-2210.3271484375,-8457.7109375,1.0487167835235596,1.0478674173355103,1.0485484600067139,1.0487120151519775,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.5
-14676.708984375,-5709.87548828125,-2209.9404296875,-8456.828125,1.0487167835235596,1.0478675365447998,1.0485484600067139,1.0487120151519775,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.5100000000000002
-14668.34375,-5705.53125,-2205.471923828125,-8450.1337890625,1.0486252307891846,1.047772765159607,1.0484451055526733,1.0486116409301758,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.52
-14668.0595703125,-5707.0703125,-2207.790283203125,-8452.1796875,1.048525094985962,1.047663688659668,1.048319697380066,1.0484843254089355,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.5300000000000002
-14665.0537109375,-5706.5849609375,-2207.680908203125,-8451.1943359375,1.0484718084335327,1.0476057529449463,1.0482529401779175,1.0484167337417603,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.54
-14661.1787109375,-5705.60400390625,-2207.193359375,-8449.4326171875,1.0484435558319092,1.0475748777389526,1.048217535018921,1.048380732536316,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.5500000000000003
-14656.8095703125,-5704.3173828125,-2206.44287109375,-8447.2236328125,1.0484285354614258,1.0475585460662842,1.0481985807418823,1.0483615398406982,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.56
-14652.2431640625,-5702.912109375,-2205.59912109375,-8444.8291015625,1.0484206676483154,1.047549843788147,1.04818856716156,1.0483514070510864,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.57
-14647.6328125,-5701.48681640625,-2204.759765625,-8442.388671875,1.0484166145324707,1.0475451946258545,1.0481832027435303,1.0483460426330566,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.58
-14643.0537109375,-5700.0791015625,-2203.95654296875,-8439.974609375,1.0484144687652588,1.0475428104400635,1.0481804609298706,1.048343300819397,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.59
-14638.5390625,-5698.71435546875,-2203.206298828125,-8437.6123046875,1.0484133958816528,1.0475414991378784,1.0481789112091064,1.0483418703079224,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.6
-14634.0927734375,-5697.39208984375,-2202.50244140625,-8435.3056640625,1.0484129190444946,1.0475407838821411,1.0481781959533691,1.048341155052185,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.61
-14629.708984375,-5696.0966796875,-2201.828125,-8433.0439453125,1.048412799835205,1.047540545463562,1.048177719116211,1.0483407974243164,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.62
-14625.376953125,-5694.82080078125,-2201.171875,-8430.8125,1.048412799835205,1.047540307044983,1.0481775999069214,1.0483405590057373,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.63
-14621.087890625,-5693.55908203125,-2200.524169921875,-8428.599609375,1.048412799835205,1.047540307044983,1.0481774806976318,1.0483405590057373,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.64
-14616.8291015625,-5692.30224609375,-2199.871337890625,-8426.40234375,1.0484129190444946,1.047540307044983,1.0481774806976318,1.0483405590057373,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.65
-14612.60546875,-5691.04443359375,-2199.20849609375,-8424.2119140625,1.0484130382537842,1.047540307044983,1.0481773614883423,1.0483406782150269,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.66
-14608.4111328125,-5689.7900390625,-2198.54345703125,-8422.02734375,1.0484132766723633,1.047540307044983,1.0481773614883423,1.0483406782150269,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.67
-14604.2509765625,-5688.53857421875,-2197.871826171875,-8419.8564453125,1.0484133958816528,1.0475404262542725,1.0481774806976318,1.0483407974243164,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.68
-14600.1259765625,-5687.29443359375,-2197.198486328125,-8417.697265625,1.0484135150909424,1.0475404262542725,1.0481774806976318,1.048340916633606,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.69
-14596.03515625,-5686.05615234375,-2196.52392578125,-8415.552734375,1.0484137535095215,1.0475404262542725,1.0481774806976318,1.048340916633606,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.7
-14591.9853515625,-5684.8291015625,-2195.85546875,-8413.4267578125,1.048413872718811,1.047540545463562,1.0481774806976318,1.0483410358428955,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.71
-14587.978515625,-5683.61279296875,-2195.19189453125,-8411.32421875,1.0484139919281006,1.047540545463562,1.0481774806976318,1.048341155052185,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.72
-14584.01171875,-5682.40771484375,-2194.53759765625,-8409.2431640625,1.0484142303466797,1.0475406646728516,1.0481775999069214,1.048341155052185,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.73
-14580.0849609375,-5681.2177734375,-2193.88720703125,-8407.1796875,1.0484143495559692,1.0475406646728516,1.0481775999069214,1.0483412742614746,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.74
-14576.201171875,-5680.041015625,-2193.24462890625,-8405.1416015625,1.0484144687652588,1.0475406646728516,1.0481775999069214,1.0483413934707642,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.75
-14572.357421875,-5678.873046875,-2192.61328125,-8403.125,1.0484145879745483,1.0475407838821411,1.0481775999069214,1.0483413934707642,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.7600000000000002
-14198.6904296875,-5307.12353515625,-1807.384033203125,-8033.78662109375,1.0485689640045166,1.0476934909820557,1.0483318567276,1.0484925508499146,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.77
-14599.94140625,-5709.97802734375,-2228.135498046875,-8430.9326171875,1.048429012298584,1.0475596189498901,1.048191785812378,1.0483633279800415,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.7800000000000002
-14571.6142578125,-5682.0732421875,-2201.01611328125,-8401.83984375,1.0484224557876587,1.0475555658340454,1.048185110092163,1.0483609437942505,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.79
-14559.5185546875,-5674.99755859375,-2191.921875,-8395.1474609375,1.0484191179275513,1.047552466392517,1.0481816530227661,1.0483582019805908,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.8000000000000003
