time,block_vs_torch,V_study_7,V_loop_7,Q_study_7,Q_loop_7,V3_7,V4_7,Q4_7,V_study_9,V_loop_9,Q_study_9,Q_loop_9,V3_9,V4_9,Q4_9,V_study_10,V_loop_10,Q_study_10,Q_loop_10,V3_10,V4_10,Q4_10,V_study_11,V_loop_11,Q_study_11,Q_loop_11,V3_11,V4_11,Q4_11
08:30,2.969056367985168e-07,1.0277846,1.0273322687974489,1.7758627e-07,-8.018029108643532e-05,1.0295648574829102,1.1522036790847778,0.2092314809560775,1.0270526,1.0266091562133492,1.7410922e-07,2.578147515654564e-05,1.0298314094543457,1.1565953493118286,0.3997921645641327,1.0272819,1.026816788334902,1.9696631e-07,1.25480917096138e-05,1.029502511024475,1.1337467432022097,0.0061746332794427,1.0273622,1.0268925746076922,1.8140787e-07,-0.0030232641792297,1.0295692682266235,1.1786823272705078,0.411323070526123
08:45,2.6764422655117803e-05,1.0316904,1.0312797231846724,-2.929424,-2.295399604492187,1.0297728776931765,1.1591901779174805,0.239303708076477,1.0309392,1.0305363158548977,-2.715703,-1.7270828564453125,1.0298678874969482,1.159314513206482,0.3992854654788971,1.031258,1.03083327501358,-0.06552654,-0.0413095323181152,1.0297751426696775,1.11699640750885,0.0043993117287755,1.0313538,1.0309250585234195,-3.447316,-2.49186978515625,1.0298466682434082,1.178923726081848,0.4164520800113678
09:00,0.0002848625183105,1.0341729,1.0337650366563296,-7.4150085,-6.57247982421875,1.0298748016357422,1.1619577407836914,0.274642676115036,1.0334175,1.0330179534286452,-9.908189,-8.6152230859375,1.0299383401870728,1.151032328605652,0.4165749847888946,1.0338054,1.0333827633906505,-0.23798876,-0.1940316900634765,1.0299203395843506,1.1051229238510132,0.0051674279384315,1.0339136,1.0334865611662265,-9.163284,-8.16783744140625,1.029920220375061,1.1790167093276978,0.419249415397644
09:15,5.210238200881179e-07,1.0074077,1.0069303649386396,-1.4970543e-05,0.000672458590269,1.0281760692596436,1.1442664861679075,0.2526941299438476,1.0068715,1.006402679144209,-1.9959307e-05,0.0002672700738906,1.0284541845321655,1.1715303659439087,0.117124855518341,1.0066602,1.0061721310036666,-1.6571042e-07,-0.0001074510869383,1.026673436164856,1.1538676023483276,0.2385421991348266,1.00665,1.006157810479466,-5.70638e-07,4.445358127355576e-05,1.0270851850509644,1.1585609912872314,0.2281577438116073
09:30,5.960464477539064e-08,1.0187721,1.018301241992991,-3.3356906e-09,0.0001436588048934,1.0286903381347656,1.1396305561065674,0.1878561079502105,1.0181535,1.0176906277577693,-4.340727e-09,4.9867780208587646e-05,1.0291134119033811,1.165766954421997,0.0795832425355911,1.0181684,1.0176853278771854,-4.1132261e-10,1.314385913312435e-05,1.0289729833602903,1.1409006118774414,0.1088803261518478,1.0182034,1.017715649504649,-3.8066172e-10,-0.8414039379882812,1.0288642644882202,1.156444787979126,0.206550195813179
09:45,0.0001197803020477,1.0185617,1.018105450032502,1.5571823e-10,3.5767109468579294e-05,1.0280907154083252,1.1398857831954956,0.1884254515171051,1.0179329,1.0174852855984593,1.6529429e-10,-1.3315222039818764e-05,1.0284212827682495,1.168900489807129,0.0682723000645637,1.0179588,1.017491871635575,1.7400999e-10,-0.0485895600891113,1.0290648937225342,1.1469054222106934,0.1384591907262802,1.0179964,1.0175254896598622,1.5753585e-10,-0.0024370103549957,1.0287823677062988,1.1550111770629885,0.1906889677047729
10:00,7.132291793832124e-06,1.0203142,1.019763784581092,-1.9353866e-10,1.2467490881681445e-05,1.0275856256484983,1.1372591257095337,0.190893068909645,1.0196916,1.019145885931308,-2.0801871e-10,0.0054195182037353,1.026698112487793,1.1679415702819824,0.0634951591491699,1.0197337,1.0191688146005886,-2.111019e-10,-0.0029510386037826,1.0290743112564087,1.143254041671753,0.1527651101350784,1.0197768,1.0192079207418236,-2.0043035e-10,-0.0013957777309417,1.0289372205734253,1.151643991470337,0.169039249420166
10:15,0.0005678912100068,1.0187831,1.0183290827420384,-2.1676215e-10,-0.003046591720581,1.0257564783096311,1.1341993808746338,0.2099676579236984,1.0182114,1.017765859586406,-2.363281e-10,-0.0018094613838195,1.0233170986175537,1.167266845703125,0.0804078876972198,1.0182129,1.0177484314963865,-2.377883e-10,-0.000513157479763,1.028639793395996,1.1369853019714355,0.1935892552137375,1.0182494,1.017780752495996,-2.3691155e-10,-0.0002492319405078,1.0286740064620972,1.140476107597351,0.1652059555053711
10:30,4.76241111754816e-07,1.0186069,1.0181560876610949,4.409653e-06,-0.0007693259763717,1.023845672607422,1.1298216581344604,0.2050754129886627,1.0180482,1.0176057777656755,4.7483254e-06,-0.0003918855810165,1.0188977718353271,1.1631890535354614,0.0921605378389358,1.0180138,1.0175524994115512,4.665268e-06,-0.0001261308401823,1.0284329652786257,1.1333751678466797,0.2265229225158691,1.018041,1.0175756160189922,4.6226082e-06,-4.182794272899627e-05,1.0275813341140747,1.1275418996810913,0.163812980055809
10:45,6.258487700305794e-08,1.0257157,1.0252838091441925,-2.6074278,-2.1147648095703127,1.0235557556152344,1.1273070573806765,0.1562744081020355,1.0251065,1.0246817613842092,-2.8546698,-2.7627133984375,1.0181182622909546,1.162631273269653,0.074808582663536,1.0252206,1.0247766258663085,7.981999e-09,-3.8394338637590414e-05,1.0291277170181274,1.1282005310058594,0.1728945970535278,1.0252775,1.0248293533862876,7.673452e-09,-1.289933990687132e-05,1.0288788080215454,1.1364624500274658,0.1107097491621971
